Year,Value,GeoCode
2016,-0.026721419,E01007253
2016,0.003587888,E01007254
2016,-0.065363164,E01007255
2016,0.077419581,E01007256
2016,-0.000505556,E01007257
2016,1.928205829,E01007258
2016,0.0,E01007259
2016,-5.3e-05,E01007260
2016,-4.711221232,E01007261
2016,-0.000571702,E01007262
2016,0.058785483,E01007263
2016,0.003507231,E01007264
2016,0.0,E01007265
2016,0.0,E01007266
2016,0.00010081,E01007267
2016,-0.093101702,E01007268
2016,0.018241345,E01007269
2016,-0.103392023,E01007270
2016,0.02994917,E01007271
2016,-0.054770334,E01007272
2016,-0.172161893,E01007273
2016,-0.012203191,E01007274
2016,0.216387454,E01007275
2016,-0.038389172,E01007276
2016,0.220587038,E01007277
2016,-0.032426654,E01007278
2016,1.118463712,E01007279
2016,0.591296538,E01007280
2016,0.047116436,E01007281
2016,0.0,E01007282
2016,-0.033134161,E01007283
2016,0.386339369,E01007284
2016,-0.002475161,E01007285
2016,0.001826829,E01007286
2016,0.0,E01007287
2016,0.142257216,E01007288
2016,-0.038502804,E01007289
2016,-0.155087444,E01007290
2016,-0.096942079,E01007291
2016,-0.296083335,E01007292
2016,-0.064725278,E01007293
2016,-0.054658777,E01007294
2016,0.033395295,E01007295
2016,-0.000541107,E01007296
2016,-0.042429258,E01007297
2016,0.0,E01007298
2016,-0.004081522,E01007299
2016,0.762122416,E01007300
2016,0.261292193,E01007301
2016,0.019886202,E01007302
2016,-0.095550675,E01007303
2016,0.3534564,E01007304
2016,0.096752389,E01007305
2016,0.855728549,E01007306
2016,-0.007112135,E01007307
2016,1.873930741,E01007308
2016,-0.07259779,E01007309
2016,-0.05056216,E01007310
2016,0.0,E01007311
2016,0.2718798,E01007312
2016,0.454543779,E01007313
2016,-0.001982763,E01007314
2016,-0.008591762,E01007315
2016,-0.068272761,E01007316
2016,0.129275919,E01007317
2016,0.124712724,E01007318
2016,-0.078531552,E01007319
2016,0.121300203,E01007320
2016,-0.35420624,E01007321
2016,0.175434034,E01007322
2016,1.40396858,E01007323
2016,7.382789154,E01007324
2016,0.473881775,E01007325
2016,0.281244846,E01007326
2016,0.360363554,E01007327
2016,0.865330998,E01007328
2016,-0.238125029,E01007329
2016,-1.159599812,E01007330
2016,0.101018677,E01007331
2016,0.501775775,E01007332
2016,1.265132452,E01007333
2016,-0.24229443,E01007334
2016,-0.574902798,E01007335
2016,-0.754929969,E01007336
2016,-0.071673776,E01007337
2016,-0.767931736,E01007338
2016,0.175005132,E01007339
2016,0.412431597,E01007340
2016,-0.116528481,E01007341
2016,-0.322246044,E01007342
2016,-0.768451582,E01007343
2016,0.05660457,E01007344
2016,0.328764149,E01007345
2016,-0.961983751,E01007346
2016,2.581768176,E01007347
2016,0.09948938,E01007348
2016,0.270784082,E01007349
2016,-0.273651271,E01007350
2016,-0.221123682,E01007351
2016,0.066314114,E01007352
2016,0.227750073,E01007353
2016,0.296375304,E01007354
2016,0.305822458,E01007355
2016,-0.121949834,E01007356
2016,-1.900602658,E01007357
2016,-0.372094826,E01007358
2016,0.81222174,E01007359
2016,0.05774081,E01007360
2016,0.128082272,E01007361
2016,-0.905133227,E01007362
2016,0.169728032,E01007363
2016,-6.524957524,E01007364
2016,-0.001053874,E01007365
2016,0.265528053,E01007366
2016,-0.029525488,E01007367
2016,0.044200857,E01007368
2016,-0.357764328,E01007369
2016,-1.977335631,E01007370
2016,0.262367945,E01007371
2016,-0.084813784,E01007372
2016,0.714164891,E01007373
2016,0.03970917,E01007374
2016,0.092430543,E01007375
2016,-0.08810775,E01007376
2016,-0.253033724,E01007377
2016,0.008183355,E01007378
2016,0.478118447,E01007379
2016,0.391347491,E01007380
2016,-0.408182712,E01007381
2016,0.014354817,E01007382
2016,-0.016062967,E01007383
2016,0.093013594,E01007384
2016,-0.146398893,E01007385
2016,-4.906277955,E01007386
2016,-10.99028943,E01007387
2016,0.024786695,E01007388
2016,-0.020786172,E01007389
2016,-0.342732894,E01007390
2016,0.204083899,E01007391
2016,11.29740894,E01007392
2016,-0.158563177,E01007393
2016,0.005531863,E01007394
2016,2.189758854,E01007395
2016,0.090022659,E01007396
2016,-2.52672997,E01007397
2016,-0.426700163,E01007398
2016,-0.216735763,E01007399
2016,0.106961332,E01007400
2016,0.361229652,E01007402
2016,0.158166383,E01007403
2016,0.317565615,E01007404
2016,0.366079867,E01007405
2016,0.065485401,E01007406
2016,4.602945434,E01007408
2016,-0.259277961,E01007409
2016,-0.082413909,E01007410
2016,-2.451242374,E01007411
2016,0.195433715,E01007413
2016,0.265032965,E01007414
2016,-0.283785692,E01007415
2016,-0.066050597,E01007416
2016,-0.141421508,E01007417
2016,-0.766571759,E01007418
2016,-0.614243695,E01007419
2016,-0.108317123,E01007420
2016,-0.219677651,E01007421
2016,-0.762071952,E01007422
2016,-0.458656103,E01007423
2016,-0.134276552,E01007424
2016,-0.204631715,E01007425
2016,-0.549281248,E01007426
2016,0.486576997,E01007427
2016,2.261972819,E01007428
2016,0.143875355,E01007429
2016,0.038405315,E01007430
2016,0.595637521,E01007431
2016,-0.575147114,E01007432
2016,0.294111957,E01007433
2016,0.304824666,E01007434
2016,-0.084842586,E01007435
2016,-41.5974536,E01007436
2016,1.990430917,E01007437
2016,-0.26715368,E01007438
2016,-0.261284599,E01007439
2016,0.951834592,E01007440
2016,3.701075854,E01007441
2016,-0.426946113,E01007442
2016,0.078758551,E01007443
2016,0.420894081,E01007444
2016,-0.875093111,E01007445
2016,-0.022973557,E01007446
2016,-0.558514048,E01007447
2016,-0.008597735,E01007448
2016,0.105413341,E01007449
2016,-0.258285317,E01007450
2016,-0.282127795,E01007451
2016,-0.072130998,E01007452
2016,0.964041146,E01007453
2016,0.458248453,E01007455
2016,0.126997519,E01007456
2016,0.300951399,E01007457
2016,0.097529903,E01007458
2016,0.289132422,E01007459
2016,-0.10206305,E01007460
2016,0.702494488,E01007461
2016,1.745498211,E01007462
2016,0.026883301,E01007463
2016,3.857956137,E01007464
2016,-0.051375291,E01007465
2016,0.000350233,E01007466
2016,-0.246366987,E01007467
2016,-0.007004225,E01007468
2016,-0.000613077,E01007469
2016,-0.186819989,E01007470
2016,-0.205129125,E01007471
2016,-0.111989929,E01007472
2016,-0.818868436,E01007473
2016,-0.322742881,E01007474
2016,-2.150664247,E01007475
2016,0.853314548,E01007476
2016,-0.811036078,E01007477
2016,-0.510457894,E01007478
2016,-24.7051737,E01007479
2016,-3.289267159,E01007480
2016,3.439242546,E01007482
2016,-0.41994898,E01007483
2016,1.384288482,E01007484
2016,-6.911080094,E01007485
2016,-0.369077945,E01007486
2016,0.187287744,E01007487
2016,7.552184268,E01007488
2016,4.905192305,E01007489
2016,-0.07324066,E01007490
2016,0.00510422,E01007491
2016,0.053542865,E01007492
2016,0.359472619,E01007493
2016,1.389701507,E01007494
2016,0.920290151,E01007495
2016,0.058952377,E01007496
2016,-0.470556159,E01007497
2016,0.184675276,E01007498
2016,0.592867963,E01007499
2016,-0.122065031,E01007500
2016,-0.18387383,E01007501
2016,0.222687871,E01007502
2016,-0.966505339,E01007503
2016,-0.161027345,E01007504
2016,0.687269018,E01007505
2016,2.367951963,E01007506
2016,-0.025230515,E01007507
2016,-0.094281317,E01007508
2016,0.011473705,E01007509
2016,2.239388167,E01007510
2016,0.984633228,E01007511
2016,-0.792903112,E01007512
2016,0.818812259,E01007513
2016,2.908896159,E01007514
2016,0.685006271,E01007515
2016,0.399682624,E01007516
2016,0.689228987,E01007517
2016,-5.421829205,E01007518
2016,-0.380925263,E01007519
2016,0.281078044,E01007520
2016,-2.625217107,E01007521
2016,0.507399453,E01007522
2016,-0.716604738,E01007523
2016,-0.946512468,E01007524
2016,2.663689885,E01007525
2016,0.497371899,E01007526
2016,0.121144511,E01007527
2016,-0.870554827,E01007528
2016,0.02643758,E01007529
2016,-0.405050859,E01007530
2016,0.277283975,E01007531
2016,-0.456625148,E01007532
2016,0.081447119,E01007533
2016,-0.074755328,E01007534
2016,-0.175314046,E01007535
2016,-0.015522519,E01007536
2016,-2.239297306,E01007537
2016,0.245984581,E01007538
2016,0.776693339,E01007539
2016,0.871051299,E01007540
2016,-0.419898315,E01007541
2016,-0.014034225,E01007542
2016,0.56508986,E01007543
2016,0.0,E01007544
2016,182.4396292,E01007545
2016,0.061541724,E01007546
2016,-0.166254134,E01007547
2016,0.795312388,E01007548
2016,-0.060800111,E01007549
2016,0.027219192,E01007550
2016,2.042571144,E01007551
2016,-5.935573357,E01007552
2016,0.118618204,E01007553
2016,-3.499150693,E01007554
2016,2.929914429,E01007555
2016,4.021871289,E01007556
2016,0.310314564,E01007557
2016,-0.281881265,E01007558
2016,-0.018548989,E01007559
2016,-0.365119109,E01007560
2016,-0.762471979,E01007561
2016,-0.247594105,E01007562
2016,-0.292367064,E01007563
2016,-0.777077827,E01007564
2016,-0.790780364,E01007565
2016,-0.564240747,E01007566
2016,11.6690488,E01007567
2016,-1.504798814,E01007568
2016,-1.646361077,E01007569
2016,1.087739606,E01007570
2016,0.371534521,E01007571
2016,0.000788837,E01007572
2016,0.0,E01007573
2016,-0.03737332,E01007574
2016,0.0,E01007575
2016,0.199592212,E01007576
2016,-0.000659652,E01007577
2016,0.066238375,E01007578
2016,0.474012863,E01007579
2016,-0.003402643,E01007580
2016,-0.369042194,E01007581
2016,-1.17410335,E01007582
2016,-0.260647739,E01007583
2016,43.55405173,E01007584
2016,-0.973364351,E01007585
2016,-1.360118359,E01007586
2016,-2.473349135,E01007587
2016,3.630629807,E01007588
2016,-0.278442484,E01007589
2016,-0.170643817,E01007590
2016,-0.752617662,E01007591
2016,0.564430522,E01007592
2016,-0.550009325,E01007593
2016,0.117430746,E01007594
2016,-0.282418302,E01007595
2016,-0.491600258,E01007596
2016,10.91822715,E01007597
2016,0.292302047,E01007598
2016,1.777234651,E01007599
2016,-4.940280249,E01007600
2016,-7.848362939,E01007601
2016,0.743833304,E01007602
2016,0.745122378,E01007603
2016,-0.68842352,E01007604
2016,-4.79992432,E01007605
2016,1.1814143,E01007606
2016,0.756193746,E01007607
2016,0.361915653,E01007608
2016,0.060539916,E01007609
2016,0.355454522,E01007610
2016,-0.569710365,E01007611
2016,0.514268243,E01007612
2016,-4.898908998,E01007613
2016,1.46385827,E01007614
2016,0.768306849,E01007615
2016,-0.162121939,E01007616
2016,-0.101943026,E01007617
2016,-0.455346202,E01007618
2016,0.184654059,E01007619
2016,6.280174203,E01007620
2016,-3.551522172,E01007621
2016,-2.135011187,E01007622
2016,-0.088162899,E01007623
2016,0.784029304,E01007624
2016,-77.7500649,E01007625
2016,-1.450712612,E01007626
2016,4.145187065,E01007627
2016,1.233791701,E01007628
2016,-169.9199921,E01007629
2016,-0.373382893,E01007630
2016,-0.357478771,E01007631
2016,-4.366730339,E01007632
2016,-0.607917145,E01007633
2016,0.272572455,E01007634
2016,0.00961675,E01007635
2016,-1.07833712,E01007636
2016,-0.203740432,E01007637
2016,0.151018903,E01007638
2016,0.07537512,E01007639
2016,-0.132549775,E01007640
2016,0.703108634,E01007641
2016,-0.535153537,E01007642
2016,0.424471135,E01007643
2016,0.909971078,E01007644
2016,0.0880804,E01007645
2016,3.03118523,E01007646
2016,4.839023382,E01007647
2016,-0.028131021,E01007648
2016,-0.727547604,E01007649
2016,-3.349325384,E01007650
2016,0.292904445,E01007651
2016,1.82451006,E01007652
2016,-0.978193506,E01007653
2016,-0.227203283,E01007654
2016,0.107830794,E01007655
2016,-2.653382705,E01007656
2016,-0.495963076,E01007657
2016,-4.966419813,E01007658
2016,-0.121188702,E01007659
2016,-0.287566622,E01007660
2016,1.72103877,E01007661
2016,0.02719472,E01007662
2016,4.047708923,E01007663
2016,1.378140849,E01007664
2016,0.393976971,E01007665
2016,-1.15167214,E01007666
2016,-0.615349045,E01007667
2016,0.549270806,E01007668
2016,-0.670032659,E01007669
2016,-1.955900032,E01007670
2016,0.149172581,E01007671
2016,-1.781996742,E01007672
2016,-7.453103024,E01007673
2016,4.661840863,E01007674
2016,0.003099485,E01007675
2016,0.261136479,E01007676
2016,0.151395882,E01007677
2016,0.061903043,E01007678
2016,0.016481922,E01007679
2016,0.00575351,E01007680
2016,-0.065839771,E01007681
2016,-0.021878824,E01007682
2016,0.0,E01007683
2016,-0.242577672,E01007684
2016,-0.202680358,E01007685
2016,-0.04582795,E01007686
2016,0.52761155,E01007687
2016,-0.073656228,E01007688
2016,0.006302332,E01007689
2016,-0.374893419,E01007690
2016,1.339265882,E01007691
2016,-3.580957933,E01007692
2016,0.114794342,E01007693
2016,0.127589861,E01007694
2016,0.101710084,E01007695
2016,0.246243687,E01007696
2016,-0.613317247,E01007697
2016,0.25749159,E01007698
2016,0.418207891,E01007699
2016,0.305585798,E01007700
2016,0.245054696,E01007701
2016,0.411993347,E01007702
2016,0.0,E01007703
2016,-0.815127979,E01007704
2016,-0.064146313,E01007705
2016,-3.585722693,E01007706
2016,0.472162433,E01007707
2016,0.002723168,E01007708
2016,0.0,E01007709
2016,0.215930175,E01007710
2016,-0.01823015,E01007711
2016,0.000125215,E01007712
2016,0.177869129,E01007713
2016,0.128743493,E01007714
2016,0.000664935,E01007715
2016,-0.021448491,E01007716
2016,-0.097828121,E01007717
2016,-0.003645212,E01007718
2016,0.0,E01007719
2016,0.316226417,E01007720
2016,0.803593637,E01007721
2016,2.278957276,E01007723
2016,-0.41051178,E01007724
2016,0.082567016,E01007725
2016,-0.283187788,E01007726
2016,-0.434629429,E01007727
2016,-0.158702684,E01007728
2016,0.168058128,E01007729
2016,0.0,E01007730
2016,-0.135471739,E01007731
2016,-0.024938319,E01007732
2016,0.0,E01007733
2016,0.0,E01007734
2016,0.059780506,E01007735
2016,-0.476939318,E01007736
2016,-1.137445777,E01007737
2016,-0.054745632,E01007738
2016,-0.225186654,E01007739
2016,0.144026704,E01007740
2016,0.900722913,E01007741
2016,0.0,E01007742
2016,-0.184905472,E01007743
2016,0.591170028,E01007744
2016,0.017235669,E01007745
2016,2.589903939,E01007746
2016,-0.150326425,E01007747
2016,-1.265330672,E01007748
2016,0.297903266,E01007749
2016,6.322211834,E01007750
2016,0.299785143,E01007751
2016,-2.21698734,E01007752
2016,1.299215877,E01007753
2016,-0.078196348,E01007754
2016,0.822708404,E01007755
2016,-1.174496567,E01007756
2016,6.301080809,E01007757
2016,-0.045507607,E01007758
2016,0.007896163,E01007759
2016,-0.110983141,E01007760
2016,79.9446398,E01007761
2016,-0.044790732,E01007762
2016,-0.105442153,E01007763
2016,-51.42174765,E01007764
2016,-0.000325334,E01007765
2016,0.172482406,E01007766
2016,0.016056655,E01007767
2016,0.135858939,E01007768
2016,0.036491117,E01007769
2016,-0.026011647,E01007770
2016,-0.000792869,E01007771
2016,-0.027360797,E01007772
2016,0.0,E01007773
2016,-0.546145242,E01007774
2016,0.0,E01007775
2016,-0.146042215,E01007776
2016,0.083782372,E01007777
2016,-4.347970507,E01007778
2016,-4.514787386,E01007779
2016,-0.019363561,E01007780
2016,0.0,E01007781
2016,0.0928264,E01007782
2016,0.005353712,E01007783
2016,0.021714183,E01007784
2016,-0.015540913,E01007785
2016,-0.210202896,E01007786
2016,0.119714944,E01007787
2016,0.143258938,E01007788
2016,0.833103144,E01007789
2016,0.141604222,E01007790
2016,-0.572644535,E01007791
2016,-0.753286127,E01007792
2016,0.678905003,E01007793
2016,0.0,E01007794
2016,0.0,E01007795
2016,0.0,E01007796
2016,0.0,E01007797
2016,-0.284597513,E01007798
2016,0.0,E01007799
2016,-0.029477186,E01007800
2016,-1.342999546,E01007801
2016,-0.026808329,E01007802
2016,3.777339405,E01007803
2016,0.0,E01007804
2016,-0.396623166,E01007805
2016,0.0,E01007806
2016,0.031134585,E01007807
2016,-0.00522963,E01007808
2016,-0.025085801,E01007809
2016,0.30088967,E01007810
2016,-0.724447048,E01007811
2016,0.050742597,E01007812
2016,-0.832359969,E01007813
2016,-0.289934476,E01007814
2016,0.297474367,E01007815
2016,0.043278298,E01007816
2016,0.072648903,E01007817
2016,0.218569518,E01007818
2016,-0.171973371,E01007819
2016,0.731929318,E01007820
2016,-0.052491717,E01007821
2016,0.059196118,E01007822
2016,0.31710208,E01007823
2016,5.241794715,E01007824
2016,-0.118693054,E01007825
2016,-41.27692532,E01007826
2016,-0.225347592,E01007827
2016,0.057242475,E01007828
2016,-0.05233839,E01007829
2016,2.56719116,E01007830
2016,-0.081844884,E01007831
2016,-1.404760561,E01007832
2016,1.902615184,E01007833
2016,15.39714372,E01007834
2016,0.24718931,E01007835
2016,0.332897684,E01007836
2016,-0.229046219,E01007838
2016,-1.139417006,E01007839
2016,0.94853682,E01007841
2016,2.726838061,E01007842
2016,0.036902272,E01007843
2016,-1.505186377,E01007846
2016,-0.073768624,E01007847
2016,-0.073755889,E01007848
2016,0.561238161,E01007849
2016,0.016891862,E01007850
2016,-0.114283293,E01007851
2016,-1.741482718,E01007852
2016,2.037371707,E01007853
2016,0.108400922,E01007854
2016,0.124005959,E01007855
2016,-0.019327386,E01007856
2016,0.545262701,E01007857
2016,1.015311323,E01007858
2016,0.138225083,E01007859
2016,0.121178491,E01007860
2016,-0.159236167,E01007861
2016,0.06743812,E01007862
2016,0.235148547,E01007863
2016,-0.015452047,E01007864
2016,0.047096224,E01007865
2016,0.197835727,E01007866
2016,-0.029776801,E01007867
2016,0.136906961,E01007868
2016,-0.607136336,E01007869
2016,-0.039851035,E01007870
2016,-0.031802357,E01007871
2016,0.990336972,E01007872
2016,0.102548293,E01007873
2016,0.257242496,E01007874
2016,0.213052743,E01007875
2016,-0.010892622,E01007877
2016,0.41572707,E01007878
2016,0.056840326,E01007879
2016,0.019034434,E01007881
2016,-4.251386256,E01007882
2016,0.198683032,E01007883
2016,0.315912697,E01007885
2016,0.817012886,E01007886
2016,-0.012975618,E01007887
2016,-0.015715695,E01007888
2016,0.003109573,E01007889
2016,-0.106727816,E01007890
2016,-0.065556622,E01007891
2016,-0.020602158,E01007892
2016,0.097750666,E01007893
2016,0.269457337,E01007894
2016,0.085180836,E01007895
2016,-0.001631557,E01007896
2016,-0.00443932,E01007897
2016,0.062617344,E01007898
2016,-0.012755738,E01007899
2016,0.012301949,E01007900
2016,0.036402428,E01007901
2016,0.514887217,E01007902
2016,0.886887619,E01007903
2016,0.179893467,E01007904
2016,0.03169531,E01007905
2016,0.276738701,E01007906
2016,-1.238048072,E01007907
2016,-0.348992834,E01007908
2016,0.196698764,E01007909
2016,-2.220093065,E01007910
2016,-0.708345512,E01007911
2016,1.061364415,E01007912
2016,-0.220542054,E01007913
2016,0.13292307,E01007914
2016,-0.791327744,E01007915
2016,0.243160681,E01007916
2016,3.031478018,E01007917
2016,0.16450431,E01007918
2016,0.085756901,E01007919
2016,-0.05735343,E01007920
2016,0.6570504,E01007921
2016,-70.85879233,E01007922
2016,0.230898657,E01007923
2016,-10.43847264,E01007924
2016,0.300667113,E01007925
2016,0.83750711,E01007926
2016,0.744756148,E01007927
2016,0.351643121,E01007928
2016,-0.279528518,E01007929
2016,-0.230622322,E01007930
2016,0.426269244,E01007931
2016,-0.923849797,E01007932
2016,0.519767138,E01007933
2016,0.228424584,E01007934
2016,0.097837492,E01007935
2016,0.107577776,E01007936
2016,-8.412878675,E01007937
2016,-0.302897941,E01007938
2016,0.990304664,E01007939
2016,0.380670588,E01007940
2016,-0.005826788,E01007941
2016,0.160393061,E01007942
2016,0.14319929,E01007943
2016,0.1000821,E01007944
2016,0.215698988,E01007945
2016,0.209039866,E01007946
2016,0.054218753,E01007947
2016,-0.085660693,E01007948
2016,0.032443806,E01007949
2016,19.63194382,E01007950
2016,0.448489376,E01007951
2016,0.30160811,E01007952
2016,0.101056308,E01007953
2016,-0.006705488,E01007954
2016,-0.506891871,E01007955
2016,0.275019126,E01007956
2016,0.535523277,E01007957
2016,-0.303786989,E01007958
2016,-6.652237316,E01007959
2016,0.193229939,E01007960
2016,-0.159434623,E01007961
2016,1.169188394,E01007962
2016,-1.015423321,E01007963
2016,0.472670044,E01007964
2016,0.1675956,E01007965
2016,0.398308667,E01007966
2016,-0.016374318,E01007967
2016,0.651203413,E01007968
2016,-0.103773567,E01007969
2016,0.020936758,E01007970
2016,-0.854986593,E01007971
2016,1.160945351,E01007972
2016,5.020567048,E01007973
2016,-3.930523348,E01007974
2016,-0.008497464,E01007975
2016,-0.081124456,E01007976
2016,0.120630171,E01007977
2016,-0.422300632,E01007978
2016,0.049266465,E01007979
2016,19.64870834,E01007980
2016,0.007006108,E01007981
2016,0.285246287,E01007982
2016,-0.580842817,E01007983
2016,-0.41396739,E01007984
2016,-0.731759705,E01007985
2016,-0.107884629,E01007986
2016,-0.035955375,E01007987
2016,0.491512816,E01007988
2016,0.333134223,E01007989
2016,0.013750617,E01007990
2016,0.416513019,E01007991
2016,0.134218732,E01007992
2016,-0.15161231,E01007993
2016,-0.07042801,E01007994
2016,-0.011137933,E01007995
2016,0.858434576,E01007996
2016,-0.433745627,E01007997
2016,1.989857206,E01007998
2016,-0.891089721,E01007999
2016,-0.069810028,E01008000
2016,0.768139623,E01008001
2016,0.690584325,E01008002
2016,-0.621772559,E01008003
2016,0.235890892,E01008004
2016,0.63139441,E01008005
2016,-1.291104166,E01008006
2016,1.142427757,E01008007
2016,0.0,E01008008
2016,-0.317123826,E01008009
2016,-0.701492003,E01008010
2016,-0.834379071,E01008011
2016,0.025463052,E01008012
2016,-0.325263529,E01008013
2016,0.291545265,E01008014
2016,-0.105138199,E01008015
2016,-0.566752595,E01008016
2016,-0.013472389,E01008017
2016,-0.174223177,E01008018
2016,-7.647354064,E01008019
2016,-0.759507363,E01008020
2016,-1.62956546,E01008021
2016,0.045993984,E01008022
2016,0.156553202,E01008023
2016,0.55461452,E01008024
2016,0.220783005,E01008025
2016,0.479132859,E01008027
2016,0.492195467,E01008028
2016,-0.080569258,E01008029
2016,-6.231945081,E01008030
2016,-0.59452819,E01008031
2016,-0.317947948,E01008032
2016,-0.245265237,E01008033
2016,0.498356514,E01008034
2016,-0.253322625,E01008035
2016,0.001480293,E01008036
2016,-0.06813787,E01008037
2016,-0.581706428,E01008038
2016,1.151422644,E01008039
2016,-1.150176489,E01008040
2016,-0.086061097,E01008041
2016,0.200731846,E01008042
2016,-0.393638846,E01008043
2016,-1.310116685,E01008044
2016,-0.85230866,E01008045
2016,16.35063075,E01008046
2016,-0.265899601,E01008047
2016,0.558565027,E01008048
2016,0.350858886,E01008049
2016,-0.29241186,E01008050
2016,-0.209750295,E01008051
2016,0.025841775,E01008052
2016,0.001080226,E01008053
2016,0.002300436,E01008054
2016,-0.13387199,E01008055
2016,0.013611157,E01008056
2016,-0.033735573,E01008057
2016,1.527386854,E01008058
2016,2.284490994,E01008059
2016,1.322823032,E01008060
2016,0.049242927,E01008061
2016,0.258992254,E01008062
2016,-0.159128976,E01008063
2016,1.015140771,E01008064
2016,0.012052609,E01008065
2016,0.058613664,E01008066
2016,-0.099751266,E01008067
2016,0.004428645,E01008068
2016,0.933838159,E01008069
2016,0.849860731,E01008072
2016,0.006915334,E01008073
2016,0.003724139,E01008074
2016,-0.025217632,E01008075
2016,-0.156704193,E01008076
2016,-0.439800011,E01008077
2016,-0.339841511,E01008078
2016,-0.282984504,E01008079
2016,-0.254344732,E01008080
2016,-0.241666537,E01008081
2016,-0.02809504,E01008082
2016,-0.216818285,E01008083
2016,0.909596629,E01008084
2016,-0.306521047,E01008085
2016,0.086564258,E01008086
2016,-0.175227223,E01008087
2016,-0.397434769,E01008088
2016,-0.012976737,E01008089
2016,0.191342877,E01008090
2016,-0.072570874,E01008091
2016,-0.090891532,E01008092
2016,0.064774778,E01008093
2016,-0.176834851,E01008094
2016,-2.408498559,E01008095
2016,0.099345579,E01008096
2016,-3.621622941,E01008097
2016,-0.082132603,E01008098
2016,0.0683564,E01008099
2016,-0.188506755,E01008100
2016,0.099226859,E01008101
2016,-1.513564213,E01008102
2016,0.288098499,E01008103
2016,-0.70582696,E01008104
2016,0.020267588,E01008105
2016,0.048437394,E01008107
2016,-0.053827797,E01008108
2016,0.276983965,E01008109
2016,-0.059121531,E01008111
2016,0.300504411,E01008112
2016,-0.00150436,E01008113
2016,-0.039526422,E01008114
2016,0.140585565,E01008115
2016,0.0,E01008116
2016,-0.088918893,E01008117
2016,-2.40124534,E01008118
2016,0.021163402,E01008119
2016,-0.988055196,E01008122
2016,-0.17634585,E01008123
2016,-0.04481397,E01008124
2016,-0.007956632,E01008125
2016,-0.339806854,E01008126
2016,0.864762625,E01008128
2016,0.573332299,E01008129
2016,-0.07804062,E01008130
2016,-3.687143222,E01008131
2016,-0.332903108,E01008132
2016,-29.09863474,E01008133
2016,-0.649275873,E01008134
2016,0.205027914,E01008135
2016,-0.052387608,E01008136
2016,-0.074628658,E01008137
2016,-0.212685319,E01008138
2016,0.063689387,E01008139
2016,0.168199553,E01008140
2016,-0.321253875,E01008141
2016,0.096831198,E01008142
2016,-0.232168263,E01008143
2016,0.212757159,E01008144
2016,-0.007274795,E01008145
2016,-0.015721232,E01008146
2016,-0.110751966,E01008147
2016,-0.653970965,E01008148
2016,-0.123462172,E01008149
2016,0.006196366,E01008150
2016,0.211416987,E01008151
2016,4.36720988,E01008152
2016,-0.035724791,E01008153
2016,0.231594182,E01008154
2016,-0.344209193,E01008155
2016,0.065585449,E01008156
2016,-0.665964747,E01008157
2016,-11.40080179,E01008158
2016,-0.434933256,E01008159
2016,-0.066997302,E01008160
2016,-1.177983361,E01008161
2016,0.121387054,E01008162
2016,0.019027641,E01008163
2016,-1.5758505,E01008164
2016,0.030338911,E01008165
2016,-0.011576636,E01008166
2016,-3.718457059,E01008167
2016,0.062019622,E01008168
2016,0.0,E01008169
2016,0.05350283,E01008170
2016,0.001629488,E01008171
2016,-0.005160235,E01008172
2016,-0.132729093,E01008173
2016,0.101913064,E01008174
2016,7.998362281,E01008175
2016,-1.167349353,E01008176
2016,-0.107443409,E01008177
2016,0.199810214,E01008178
2016,0.0,E01008179
2016,0.0,E01008180
2016,-0.473719549,E01008181
2016,-0.274439527,E01008183
2016,0.017036896,E01008184
2016,-0.032422582,E01008185
2016,0.087562411,E01008186
2016,1.370515092,E01008187
2016,-0.077915758,E01008188
2016,0.019515659,E01008189
2016,-0.116068998,E01008190
2016,-0.000722586,E01008191
2016,0.009704822,E01008192
2016,-0.002132659,E01008193
2016,0.046583986,E01008194
2016,0.128094917,E01008195
2016,0.156610729,E01008196
2016,7.776993118,E01008197
2016,-0.397630969,E01008198
2016,-0.044225372,E01008199
2016,0.132780672,E01008200
2016,-0.041014196,E01008201
2016,0.054548557,E01008202
2016,0.01077218,E01008203
2016,0.054106674,E01008204
2016,0.167917338,E01008205
2016,0.088571534,E01008206
2016,-0.039580465,E01008207
2016,-0.035939275,E01008208
2016,0.154892092,E01008209
2016,-2.934890078,E01008210
2016,0.010369418,E01008211
2016,0.158743695,E01008212
2016,-0.60451694,E01008213
2016,0.27590613,E01008214
2016,-0.026978333,E01008215
2016,0.117642976,E01008216
2016,0.213521282,E01008217
2016,0.0,E01008218
2016,0.022929013,E01008219
2016,-0.076246428,E01008220
2016,0.400244331,E01008221
2016,0.12744522,E01008222
2016,0.018709597,E01008223
2016,0.115657501,E01008224
2016,-0.040013553,E01008225
2016,0.058778999,E01008226
2016,-0.099143588,E01008227
2016,-0.004332192,E01008228
2016,0.00525915,E01008229
2016,-0.144748142,E01008230
2016,0.0,E01008231
2016,0.0,E01008232
2016,-0.056605873,E01008233
2016,0.000791634,E01008234
2016,0.075430157,E01008235
2016,0.004437384,E01008236
2016,-0.01587327,E01008237
2016,-0.034877895,E01008238
2016,-0.054939737,E01008239
2016,-0.001632086,E01008240
2016,0.002241513,E01008241
2016,0.0,E01008242
2016,0.474048127,E01008243
2016,-0.004897519,E01008244
2016,0.07601518,E01008245
